brand,category,country,currency,description,domain,image,price,pricestring,reference,subcategory,timestamp,title,url
29_dell,Ordinateur Portable,TN,TND," - Ecran 15.6"" HD - Processeur Intel Core i5-1135G7, 11è Génération, up to 4.2 Ghz, 8 Mo de cache - 12 Go de mémoire - Disque 256 Go SSD PCIe NVMe - Carte graphique Intel Iris X - Wifi - Bluetooth - 1x USB 3.1 Type C - 2x USB Jusqu'à 5Gbps - 1x HDMI 1.4b - 1x RJ45 - Lecteur de cartes - Webcam HP avec micro intégré - Couleur: Noir - Garantie 1 an",tunisianet.com.tn,https://www.tunisianet.com.tn/198989-home/pc-portable-dell-latitude-3510-i3-10e-gen-32-go.jpg,"1 931,000","1 931,000 DT",3510I3-32,Ordinateur Portable,2021-05-01 00:02:41.338016,Pc Portable Dell Latitude 3510 / i3 10è Gén / 32 Go,https://www.tunisianet.com.tn/pc-portable-tunisie/48901-pc-portable-dell-latitude-3510-i3-10e-gen-32-go.html
631_fantec,Accessoires et Périphériques,TN,TND,Souris sans fil WS-W801 - Transmission sans fil 2.4 GHz - ,tunisianet.com.tn,https://www.tunisianet.com.tn/138253-home/souris-sans-fil-fantech-w188-blanc.jpg,"13,500","13,500 DT",W188-WH,Accessoires et Périphériques,2021-05-01 00:02:41.364617,Souris Sans Fil FANTECH W188 / Blanc,https://www.tunisianet.com.tn/souris/37331-souris-sans-fil-fantech-w188-blanc.html
13_acer,Ordinateur de Bureau,TN,TND,"Processeur Intel Core i3-9100 9è Génération, 4.2 GHz, 6 Mo de mémoire cache - Mémoire 8 Go - Disque 1 To - Carte graphique Intel UHD 630 - Graveur DVD - 4x USB 3.1 - 4x USB 2.0 - 1x DisplayPort 1.2 - 1x HDMI 1.4 - RJ45 - Clavier et Souris USB - ",tunisianet.com.tn,https://www.tunisianet.com.tn/166778-home/pc-de-bureau-acer-veriton-es2735g-i5-9e-gen-4-go-1-to.jpg,"1 159,000","1 159,000 DT",DT.VSJEF.00H,Ordinateur de Bureau,2021-05-01 00:02:41.389513,Pc de bureau Acer Veriton ES2735G / i5 9é Gèn / 4 Go / 1 To,https://www.tunisianet.com.tn/pc-de-bureau/42542-pc-de-bureau-acer-veriton-es2735g-i5-9e-gen-4-go-1-to.html
309_arctic,Composant  Informatique,TN,TND,Graveur DVD Interne SATA - Couleur Noir - Interface SATA - Vitesses de lecture (max) : 48x (CD) / 16x (DVD) Vitesses d'écriture (max) : 48x (CD) / 16x (DVD),tunisianet.com.tn,https://www.tunisianet.com.tn/128542-home/ventilateur-de-boitier-pour-gamer-arctic-bionix-p140-blanc.jpg,"42,000","42,000 DT",ACFAN00128A,Composant  Informatique,2021-05-01 00:02:41.446242,Ventilateur de boîtier pour Gamer Arctic BioniX P140 / Blanc,https://www.tunisianet.com.tn/refroidisseur-ventilateur-boitier/35574-ventilateur-de-boitier-pour-gamer-arctic-bionix-p140-blanc.html
6_hp,Ordinateur Portable,TN,TND," - Ecran 15.6"" HD - Processeur Intel Core i5-1135G7, 11è Génération, up to 4.2 Ghz, 8 Mo de cache - 12 Go de mémoire - Disque 256 Go SSD PCIe NVMe - Carte graphique Intel Iris X - Wifi - Bluetooth - 1x USB 3.1 Type C - 2x USB Jusqu'à 5Gbps - 1x HDMI 1.4b - 1x RJ45 - Lecteur de cartes - Webcam HP avec micro intégré - Couleur: Noir - Garantie 1 an",tunisianet.com.tn,https://www.tunisianet.com.tn/191681-home/pc-portable-hp-15-dw3012nk-i5-11e-gen-4-go-noir-2R0M4EA.jpg,"1 949,000","1 949,000 DT",2R0M4EA,Ordinateur Portable,2021-05-01 00:02:41.532859,Pc portable HP 15-dw3012nk / i5 11è Gén / 4 Go / Noir,https://www.tunisianet.com.tn/pc-portable-tunisie/47519-pc-portable-hp-15-dw3012nk-i5-11e-gen-4-go-noir-2R0M4EA.html
309_arctic,Accessoires et Périphériques,TN,TND,Souris sans fil WS-W801 - Transmission sans fil 2.4 GHz - ,tunisianet.com.tn,https://www.tunisianet.com.tn/165128-home/patte-thermique-arctic-mx-2-4g-2019.jpg,"13,500","13,500 DT",ACTCP00005B,Accessoires et Périphériques,2021-05-01 00:02:41.589004,Patte thérmique ARCTIC MX-2 4G 2019,https://www.tunisianet.com.tn/accessoires-divers/42198-patte-thermique-arctic-mx-2-4g-2019.html
6_hp,Ordinateur de Bureau,TN,TND,"Processeur Intel Core i3-9100 9è Génération, 4.2 GHz, 6 Mo de mémoire cache - Mémoire 8 Go - Disque 1 To - Carte graphique Intel UHD 630 - Graveur DVD - 4x USB 3.1 - 4x USB 2.0 - 1x DisplayPort 1.2 - 1x HDMI 1.4 - RJ45 - Clavier et Souris USB - ",tunisianet.com.tn,https://www.tunisianet.com.tn/159940-home/pc-de-bureau-hp-pro-300-g3-dual-core-gold-16-go.jpg,"1 163,000","1 163,000 DT",9UG03EA-16,Ordinateur de Bureau,2021-05-01 00:02:41.701670,Pc de bureau HP Pro 300 G3 / Dual Core Gold / 16 Go,https://www.tunisianet.com.tn/pc-de-bureau/41338-pc-de-bureau-hp-pro-300-g3-dual-core-gold-16-go.html
309_arctic,Composant  Informatique,TN,TND,Graveur DVD Interne SATA - Couleur Noir - Interface SATA - Vitesses de lecture (max) : 48x (CD) / 16x (DVD) Vitesses d'écriture (max) : 48x (CD) / 16x (DVD),tunisianet.com.tn,https://www.tunisianet.com.tn/83254-home/ventilateur-de-boitier-pour-gamer-arctic-bionix-f120-vert.jpg,"42,000","42,000 DT",ACFAN00083A,Composant  Informatique,2021-05-01 00:02:41.806264,Ventilateur de boîtier Pour Gamer Arctic Bionix F120 / Vert,https://www.tunisianet.com.tn/refroidisseur-ventilateur-boitier/27008-ventilateur-de-boitier-pour-gamer-arctic-bionix-f120-vert.html
6_hp,Ordinateur Portable,TN,TND," - Ecran 15.6"" HD - Processeur Intel Core i5-1135G7, 11è Génération, up to 4.2 Ghz, 8 Mo de cache - 12 Go de mémoire - Disque 256 Go SSD PCIe NVMe - Carte graphique Intel Iris X - Wifi - Bluetooth - 1x USB 3.1 Type C - 2x USB Jusqu'à 5Gbps - 1x HDMI 1.4b - 1x RJ45 - Lecteur de cartes - Webcam HP avec micro intégré - Couleur: Noir - Garantie 1 an",tunisianet.com.tn,https://www.tunisianet.com.tn/191772-home/pc-portable-hp-15-dw3011nk-i5-11e-gen-8-go-gris.jpg,"1 949,000","1 949,000 DT",2R0M2EA-8,Ordinateur Portable,2021-05-01 00:02:41.854136,Pc portable HP 15-dw3011nk / i5 11è Gén / 8 Go / Gris,https://www.tunisianet.com.tn/pc-portable-tunisie/47535-pc-portable-hp-15-dw3011nk-i5-11e-gen-8-go-gris.html
564_rampag,Accessoires et Périphériques,TN,TND,Souris sans fil WS-W801 - Transmission sans fil 2.4 GHz - ,tunisianet.com.tn,https://www.tunisianet.com.tn/89221-home/tapis-souris-gaming-addison-rampage-mp-12-340x260x25mm.jpg,"13,500","13,500 DT",MP-12,Accessoires et Périphériques,2021-05-01 00:02:41.896023,Tapis Souris Gaming Addison Rampage MP-12 / 340x260x2.5mm,https://www.tunisianet.com.tn/tapis-souris-tunisie/28128-tapis-souris-gaming-addison-rampage-mp-12-340x260x25mm.html
3_lenovo,Ordinateur de Bureau,TN,TND,"Processeur Intel Core i3-9100 9è Génération, 4.2 GHz, 6 Mo de mémoire cache - Mémoire 8 Go - Disque 1 To - Carte graphique Intel UHD 630 - Graveur DVD - 4x USB 3.1 - 4x USB 2.0 - 1x DisplayPort 1.2 - 1x HDMI 1.4 - RJ45 - Clavier et Souris USB - ",tunisianet.com.tn,https://www.tunisianet.com.tn/200440-home/pc-de-bureau-lenovo-v50t-13imb-i3-10e-gen-12-go.jpg,"1 168,000","1 168,000 DT",11HD001FFM-12,Ordinateur de Bureau,2021-05-01 00:02:41.922952,Pc de bureau Lenovo V50t 13IMB / i3 10è Gén / 12 Go,https://www.tunisianet.com.tn/pc-de-bureau/49142-pc-de-bureau-lenovo-v50t-13imb-i3-10e-gen-12-go.html
309_arctic,Composant  Informatique,TN,TND,Graveur DVD Interne SATA - Couleur Noir - Interface SATA - Vitesses de lecture (max) : 48x (CD) / 16x (DVD) Vitesses d'écriture (max) : 48x (CD) / 16x (DVD),tunisianet.com.tn,https://www.tunisianet.com.tn/83282-home/ventilateur-de-boitier-pour-gamer-arctic-bionix-f120-jaune.jpg,"42,000","42,000 DT",ACFAN00094A,Composant  Informatique,2021-05-01 00:02:41.959893,Ventilateur de boîtier Pour Gamer Arctic Bionix F120 / Jaune,https://www.tunisianet.com.tn/refroidisseur-ventilateur-boitier/27011-ventilateur-de-boitier-pour-gamer-arctic-bionix-f120-jaune.html
6_hp,Ordinateur Portable,TN,TND," - Ecran 15.6"" HD - Processeur Intel Core i5-1135G7, 11è Génération, up to 4.2 Ghz, 8 Mo de cache - 12 Go de mémoire - Disque 256 Go SSD PCIe NVMe - Carte graphique Intel Iris X - Wifi - Bluetooth - 1x USB 3.1 Type C - 2x USB Jusqu'à 5Gbps - 1x HDMI 1.4b - 1x RJ45 - Lecteur de cartes - Webcam HP avec micro intégré - Couleur: Noir - Garantie 1 an",tunisianet.com.tn,https://www.tunisianet.com.tn/199558-home/pc-portable-hp-15-dw3013nk-i5-11e-gen-16-go-silver.jpg,"1 966,000","1 966,000 DT",2R0M5EA-16,Ordinateur Portable,2021-05-01 00:02:41.994765,Pc portable HP 15-dw3013nk / i5 11è Gén / 16 Go / Silver,https://www.tunisianet.com.tn/pc-portable-tunisie/48977-pc-portable-hp-15-dw3013nk-i5-11e-gen-16-go-silver.html
561_everes,Accessoires et Périphériques,TN,TND,Souris sans fil WS-W801 - Transmission sans fil 2.4 GHz - ,tunisianet.com.tn,https://www.tunisianet.com.tn/191040-home/souris-sans-fil-everest-sm-865-violet.jpg,"13,700","13,700 DT",SM-865PU,Accessoires et Périphériques,2021-05-01 00:02:42.023716,Souris Sans Fil Everest SM-865 / Violet,https://www.tunisianet.com.tn/souris/47333-souris-sans-fil-everest-sm-865-violet.html
6_hp,Ordinateur de Bureau,TN,TND,"Processeur Intel Core i3-9100 9è Génération, 4.2 GHz, 6 Mo de mémoire cache - Mémoire 8 Go - Disque 1 To - Carte graphique Intel UHD 630 - Graveur DVD - 4x USB 3.1 - 4x USB 2.0 - 1x DisplayPort 1.2 - 1x HDMI 1.4 - RJ45 - Clavier et Souris USB - ",tunisianet.com.tn,https://www.tunisianet.com.tn/196676-home/mini-pc-de-bureau-hp-260-g4-i3-10e-gen-4-go.jpg,"1 199,000","1 199,000 DT",23H06EA-UN,Ordinateur de Bureau,2021-05-01 00:02:42.054684,Mini Pc de bureau HP 260 G4 / i3 10è Gén / 4 Go,https://www.tunisianet.com.tn/pc-de-bureau/48517-mini-pc-de-bureau-hp-260-g4-i3-10e-gen-4-go.html
309_arctic,Composant  Informatique,TN,TND,Graveur DVD Interne SATA - Couleur Noir - Interface SATA - Vitesses de lecture (max) : 48x (CD) / 16x (DVD) Vitesses d'écriture (max) : 48x (CD) / 16x (DVD),tunisianet.com.tn,https://www.tunisianet.com.tn/128556-home/ventilateur-de-boitier-pour-gamer-arctic-bionix-p140-rouge.jpg,"42,000","42,000 DT",ACFAN00127A,Composant  Informatique,2021-05-01 00:02:42.081637,Ventilateur de boîtier pour Gamer Arctic BioniX P140 / Rouge,https://www.tunisianet.com.tn/refroidisseur-ventilateur-boitier/35575-ventilateur-de-boitier-pour-gamer-arctic-bionix-p140-rouge.html
6_hp,Ordinateur Portable,TN,TND," - Ecran 15.6"" HD - Processeur Intel Core i5-1135G7, 11è Génération, up to 4.2 Ghz, 8 Mo de cache - 12 Go de mémoire - Disque 256 Go SSD PCIe NVMe - Carte graphique Intel Iris X - Wifi - Bluetooth - 1x USB 3.1 Type C - 2x USB Jusqu'à 5Gbps - 1x HDMI 1.4b - 1x RJ45 - Lecteur de cartes - Webcam HP avec micro intégré - Couleur: Noir - Garantie 1 an",tunisianet.com.tn,https://www.tunisianet.com.tn/200027-home/pc-portable-hp-15-dw3016nk-i5-11e-gen-20-go-noir.jpg,"1 966,000","1 966,000 DT",S-2R0M9EA-20,Ordinateur Portable,2021-05-01 00:02:42.110559,Pc portable HP 15-dw3016nk / i5 11è Gén / 20 Go / Noir,https://www.tunisianet.com.tn/pc-portable-tunisie/49066-pc-portable-hp-15-dw3016nk-i5-11e-gen-20-go-noir.html
561_everes,Accessoires et Périphériques,TN,TND,Souris sans fil WS-W801 - Transmission sans fil 2.4 GHz - ,tunisianet.com.tn,https://www.tunisianet.com.tn/123418-home/souris-sans-fil-everest-sm-865-vert-pistache.jpg,"13,700","13,700 DT",SM-865-BK/VP,Accessoires et Périphériques,2021-05-01 00:02:42.152447,Souris Sans Fil Everest SM-865 / Vert Pistache,https://www.tunisianet.com.tn/souris/34628-souris-sans-fil-everest-sm-865-vert-pistache.html
13_acer,Ordinateur de Bureau,TN,TND,"Processeur Intel Core i3-9100 9è Génération, 4.2 GHz, 6 Mo de mémoire cache - Mémoire 8 Go - Disque 1 To - Carte graphique Intel UHD 630 - Graveur DVD - 4x USB 3.1 - 4x USB 2.0 - 1x DisplayPort 1.2 - 1x HDMI 1.4 - RJ45 - Clavier et Souris USB - ",tunisianet.com.tn,https://www.tunisianet.com.tn/175833-home/pc-de-bureau-acer-veriton-es2735g-i5-9e-gen-8-go-1-to.jpg,"1 219,000","1 219,000 DT",DT.VSJEF.00H-8,Ordinateur de Bureau,2021-05-01 00:02:42.198324,Pc de bureau Acer Veriton ES2735G / i5 9é Gèn / 8 Go / 1 To,https://www.tunisianet.com.tn/pc-de-bureau/44288-pc-de-bureau-acer-veriton-es2735g-i5-9e-gen-8-go-1-to.html
6_hp,Composant  Informatique,TN,TND,Graveur DVD Interne SATA - Couleur Noir - Interface SATA - Vitesses de lecture (max) : 48x (CD) / 16x (DVD) Vitesses d'écriture (max) : 48x (CD) / 16x (DVD),tunisianet.com.tn,https://www.tunisianet.com.tn/21900-home/clavier-pour-pc-portable-hp-dv7-3000.jpg,"42,400","42,400 DT",CL-HP-DV7-3000,Composant  Informatique,2021-05-01 00:02:42.314939,Clavier pour pc portable HP Dv7-3000,https://www.tunisianet.com.tn/clavier-pour-pc-portable/7829-clavier-pour-pc-portable-hp-dv7-3000.html
6_hp,Ordinateur Portable,TN,TND," - Ecran 15.6"" HD - Processeur Intel Core i5-1135G7, 11è Génération, up to 4.2 Ghz, 8 Mo de cache - 12 Go de mémoire - Disque 256 Go SSD PCIe NVMe - Carte graphique Intel Iris X - Wifi - Bluetooth - 1x USB 3.1 Type C - 2x USB Jusqu'à 5Gbps - 1x HDMI 1.4b - 1x RJ45 - Lecteur de cartes - Webcam HP avec micro intégré - Couleur: Noir - Garantie 1 an",tunisianet.com.tn,https://www.tunisianet.com.tn/191390-home/pc-portable-hp-15-dw3010nk-i5-11e-gen-8-go-noir.jpg,"1 975,000","1 975,000 DT",2R0M1EA,Ordinateur Portable,2021-05-01 00:02:42.338895,Pc portable HP 15-dw3010nk / i5 11è Gén / 8 Go / Noir,https://www.tunisianet.com.tn/pc-portable-tunisie/47425-pc-portable-hp-15-dw3010nk-i5-11e-gen-8-go-noir.html
561_everes,Accessoires et Périphériques,TN,TND,Souris sans fil WS-W801 - Transmission sans fil 2.4 GHz - ,tunisianet.com.tn,https://www.tunisianet.com.tn/123430-home/souris-sans-fil-everest-sm-865-vert.jpg,"13,700","13,700 DT",SM-865-BK/VR,Accessoires et Périphériques,2021-05-01 00:02:42.365309,Souris Sans Fil Everest SM-865 / Vert,https://www.tunisianet.com.tn/souris/34626-souris-sans-fil-everest-sm-865-vert.html
3_lenovo,Ordinateur de Bureau,TN,TND,"Processeur Intel Core i3-9100 9è Génération, 4.2 GHz, 6 Mo de mémoire cache - Mémoire 8 Go - Disque 1 To - Carte graphique Intel UHD 630 - Graveur DVD - 4x USB 3.1 - 4x USB 2.0 - 1x DisplayPort 1.2 - 1x HDMI 1.4 - RJ45 - Clavier et Souris USB - ",tunisianet.com.tn,https://www.tunisianet.com.tn/200445-home/pc-de-bureau-lenovo-v50t-13imb-i3-10e-gen-16-go.jpg,"1 223,000","1 223,000 DT",11HD001FFM-16,Ordinateur de Bureau,2021-05-01 00:02:42.389243,Pc de bureau Lenovo V50t 13IMB / i3 10è Gén / 16 Go,https://www.tunisianet.com.tn/pc-de-bureau/49143-pc-de-bureau-lenovo-v50t-13imb-i3-10e-gen-16-go.html
13_acer,Composant  Informatique,TN,TND,Graveur DVD Interne SATA - Couleur Noir - Interface SATA - Vitesses de lecture (max) : 48x (CD) / 16x (DVD) Vitesses d'écriture (max) : 48x (CD) / 16x (DVD),tunisianet.com.tn,https://www.tunisianet.com.tn/27331-home/clavier-pour-pc-portable-acer-d720.jpg,"42,400","42,400 DT",CL-AC-D720,Composant  Informatique,2021-05-01 00:02:42.444981,Clavier pour pc portable Acer D720,https://www.tunisianet.com.tn/clavier-pour-pc-portable/9553-clavier-pour-pc-portable-acer-d720.html
29_dell,Ordinateur Portable,TN,TND," - Ecran 15.6"" HD - Processeur Intel Core i5-1135G7, 11è Génération, up to 4.2 Ghz, 8 Mo de cache - 12 Go de mémoire - Disque 256 Go SSD PCIe NVMe - Carte graphique Intel Iris X - Wifi - Bluetooth - 1x USB 3.1 Type C - 2x USB Jusqu'à 5Gbps - 1x HDMI 1.4b - 1x RJ45 - Lecteur de cartes - Webcam HP avec micro intégré - Couleur: Noir - Garantie 1 an",tunisianet.com.tn,https://www.tunisianet.com.tn/199810-home/pc-portable-dell-vostro-3500-i5-11e-gen-16-go-noir.jpg,"1 978,000","1 978,000 DT",547262-3500-16,Ordinateur Portable,2021-05-01 00:02:42.532598,Pc Portable Dell Vostro 3500 / i5 11è Gén / 16 Go / Noir,https://www.tunisianet.com.tn/pc-portable-tunisie/49024-pc-portable-dell-vostro-3500-i5-11e-gen-16-go-noir.html
561_everes,Accessoires et Périphériques,TN,TND,Souris sans fil WS-W801 - Transmission sans fil 2.4 GHz - ,tunisianet.com.tn,https://www.tunisianet.com.tn/123435-home/souris-sans-fil-everest-sm-865-bleu.jpg,"13,700","13,700 DT",SM-865-BK/BL,Accessoires et Périphériques,2021-05-01 00:02:42.606959,Souris Sans Fil Everest SM-865 / Bleu,https://www.tunisianet.com.tn/souris/34625-souris-sans-fil-everest-sm-865-bleu.html
29_dell,Ordinateur de Bureau,TN,TND,"Processeur Intel Core i3-9100 9è Génération, 4.2 GHz, 6 Mo de mémoire cache - Mémoire 8 Go - Disque 1 To - Carte graphique Intel UHD 630 - Graveur DVD - 4x USB 3.1 - 4x USB 2.0 - 1x DisplayPort 1.2 - 1x HDMI 1.4 - RJ45 - Clavier et Souris USB - ",tunisianet.com.tn,https://www.tunisianet.com.tn/197944-home/pc-de-bureau-dell-optiplex-3080-i3-10e-gen-12-go.jpg,"1 238,000","1 238,000 DT",481855-3080-12,Ordinateur de Bureau,2021-05-01 00:02:42.711897,Pc de bureau Dell OptiPlex 3080 / i3 10è Gén / 12 Go,https://www.tunisianet.com.tn/pc-de-bureau/48691-pc-de-bureau-dell-optiplex-3080-i3-10e-gen-12-go.html
13_acer,Composant  Informatique,TN,TND,Graveur DVD Interne SATA - Couleur Noir - Interface SATA - Vitesses de lecture (max) : 48x (CD) / 16x (DVD) Vitesses d'écriture (max) : 48x (CD) / 16x (DVD),tunisianet.com.tn,https://www.tunisianet.com.tn/21178-home/clavier-pour-pc-portable-acer-aspire-mini-d270-noir.jpg,"42,400","42,400 DT",CL-ACER-D270-B,Composant  Informatique,2021-05-01 00:02:42.858731,Clavier pour pc portable Acer Aspire Mini D270 Noir,https://www.tunisianet.com.tn/clavier-pour-pc-portable/7562-clavier-pour-pc-portable-acer-aspire-mini-d270-noir.html
3_lenovo,Ordinateur Portable,TN,TND," - Ecran 15.6"" HD - Processeur Intel Core i5-1135G7, 11è Génération, up to 4.2 Ghz, 8 Mo de cache - 12 Go de mémoire - Disque 256 Go SSD PCIe NVMe - Carte graphique Intel Iris X - Wifi - Bluetooth - 1x USB 3.1 Type C - 2x USB Jusqu'à 5Gbps - 1x HDMI 1.4b - 1x RJ45 - Lecteur de cartes - Webcam HP avec micro intégré - Couleur: Noir - Garantie 1 an",tunisianet.com.tn,https://www.tunisianet.com.tn/180259-home/pc-portable-lenovo-ideapad-c340-14api-ryzen-3-16-go-noir-onyx.jpg,"1 982,000","1 982,000 DT",81N600EJFG-16,Ordinateur Portable,2021-05-01 00:02:42.917767,Pc Portable Lenovo IdeaPad C340-14API / Ryzen 3 / 16 Go / Noir Onyx,https://www.tunisianet.com.tn/pc-portable-tunisie/44996-pc-portable-lenovo-ideapad-c340-14api-ryzen-3-16-go-noir-onyx.html
561_everes,Accessoires et Périphériques,TN,TND,Souris sans fil WS-W801 - Transmission sans fil 2.4 GHz - ,tunisianet.com.tn,https://www.tunisianet.com.tn/123436-home/souris-sans-fil-everest-sm-865-rouge.jpg,"13,700","13,700 DT",SM-865-BK/RD,Accessoires et Périphériques,2021-05-01 00:02:43.095623,Souris Sans Fil Everest SM-865 / Rouge,https://www.tunisianet.com.tn/souris/34624-souris-sans-fil-everest-sm-865-rouge.html
835_aoc,Ordinateur de Bureau,TN,TND,"Processeur Intel Core i3-9100 9è Génération, 4.2 GHz, 6 Mo de mémoire cache - Mémoire 8 Go - Disque 1 To - Carte graphique Intel UHD 630 - Graveur DVD - 4x USB 3.1 - 4x USB 2.0 - 1x DisplayPort 1.2 - 1x HDMI 1.4 - RJ45 - Clavier et Souris USB - ",tunisianet.com.tn,https://www.tunisianet.com.tn/186815-home/ecran-gaming-incurve-aoc-27-led-fhd-c27g2z-240-hz.jpg,"1 239,000","1 239,000 DT",C27G2Z,Ordinateur de Bureau,2021-05-01 00:02:43.149545,"Ecran Gaming Incurvé Aoc 27"" LED FHD C27G2Z / 240 Hz",https://www.tunisianet.com.tn/ecran-pc-tunisie/46444-ecran-gaming-incurve-aoc-27-led-fhd-c27g2z-240-hz.html
13_acer,Composant  Informatique,TN,TND,Graveur DVD Interne SATA - Couleur Noir - Interface SATA - Vitesses de lecture (max) : 48x (CD) / 16x (DVD) Vitesses d'écriture (max) : 48x (CD) / 16x (DVD),tunisianet.com.tn,https://www.tunisianet.com.tn/44249-home/clavier-pour-pc-portable-acer-aspire-4733.jpg,"42,400","42,400 DT",CL-AC-4733Z,Composant  Informatique,2021-05-01 00:02:43.176445,Clavier pour pc portable Acer Aspire 4733,https://www.tunisianet.com.tn/clavier-pour-pc-portable/9555-clavier-pour-pc-portable-acer-aspire-4733.html
6_hp,Ordinateur Portable,TN,TND," - Ecran 15.6"" HD - Processeur Intel Core i5-1135G7, 11è Génération, up to 4.2 Ghz, 8 Mo de cache - 12 Go de mémoire - Disque 256 Go SSD PCIe NVMe - Carte graphique Intel Iris X - Wifi - Bluetooth - 1x USB 3.1 Type C - 2x USB Jusqu'à 5Gbps - 1x HDMI 1.4b - 1x RJ45 - Lecteur de cartes - Webcam HP avec micro intégré - Couleur: Noir - Garantie 1 an",tunisianet.com.tn,https://www.tunisianet.com.tn/192370-home/pc-portable-hp-15-dw3012nk-i5-11e-gen-8-go-noir-2R0M4EA.jpg,"1 999,000","1 999,000 DT",2R0M4EA-8,Ordinateur Portable,2021-05-01 00:02:43.210390,Pc portable HP 15-dw3012nk / i5 11è Gén / 8 Go / Noir,https://www.tunisianet.com.tn/pc-portable-tunisie/47682-pc-portable-hp-15-dw3012nk-i5-11e-gen-8-go-noir-2R0M4EA.html
561_everes,Accessoires et Périphériques,TN,TND,Souris sans fil WS-W801 - Transmission sans fil 2.4 GHz - ,tunisianet.com.tn,https://www.tunisianet.com.tn/124941-home/souris-sans-fil-everest-sm-865-violet.jpg,"13,700","13,700 DT",SM-865-BK/PI,Accessoires et Périphériques,2021-05-01 00:02:43.243267,Souris Sans Fil Everest SM-865 / Violet,https://www.tunisianet.com.tn/souris/34621-souris-sans-fil-everest-sm-865-violet.html
3_lenovo,Ordinateur de Bureau,TN,TND,"Processeur Intel Core i3-9100 9è Génération, 4.2 GHz, 6 Mo de mémoire cache - Mémoire 8 Go - Disque 1 To - Carte graphique Intel UHD 630 - Graveur DVD - 4x USB 3.1 - 4x USB 2.0 - 1x DisplayPort 1.2 - 1x HDMI 1.4 - RJ45 - Clavier et Souris USB - ",tunisianet.com.tn,https://www.tunisianet.com.tn/163025-home/pc-de-bureau-lenovo-ideacentre-510-15ick-i5-9e-gen-4-go.jpg,"1 239,000","1 239,000 DT",90LU0040AL,Ordinateur de Bureau,2021-05-01 00:02:43.274184,Pc de bureau Lenovo IdeaCentre 510-15ICK / i5 9è Gén / 4 Go,https://www.tunisianet.com.tn/pc-de-bureau/41853-pc-de-bureau-lenovo-ideacentre-510-15ick-i5-9e-gen-4-go.html
309_arctic,Composant  Informatique,TN,TND,Graveur DVD Interne SATA - Couleur Noir - Interface SATA - Vitesses de lecture (max) : 48x (CD) / 16x (DVD) Vitesses d'écriture (max) : 48x (CD) / 16x (DVD),tunisianet.com.tn,https://www.tunisianet.com.tn/104244-home/ventilateur-de-boitier-pour-gamer-arctic-bionix-f140-jaune.jpg,"42,500","42,500 DT",ACFAN00097A,Composant  Informatique,2021-05-01 00:02:43.309124,Ventilateur de boîtier Pour Gamer Arctic Bionix F140 / Jaune,https://www.tunisianet.com.tn/refroidisseur-ventilateur-boitier/31097-ventilateur-de-boitier-pour-gamer-arctic-bionix-f140-jaune.html
